name,url
2245 (08C5) (RC2245): MQRC_INCONSISTENT_UOW,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042780_.html
2246 (08C6) (RC2246): MQRC_INVALID_MSG_UNDER_CURSOR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042790_.html
2247 (08C7) (RC2247): MQRC_MATCH_OPTIONS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042800_.html
2248 (08C8) (RC2248): MQRC_MDE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042810_.html
2249 (08C9) (RC2249): MQRC_MSG_FLAGS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042820_.html
2250 (08CA) (RC2250): MQRC_MSG_SEQ_NUMBER_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042830_.html
2251 (08CB) (RC2251): MQRC_OFFSET_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042840_.html
2252 (08CC) (RC2252): MQRC_ORIGINAL_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042850_.html
2253 (08CD) (RC2253): MQRC_SEGMENT_LENGTH_ZERO,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042860_.html
2255 (08CF) (RC2255): MQRC_UOW_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042870_.html
2256 (08D0) (RC2256): MQRC_WRONG_GMO_VERSION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042880_.html
2257 (08D1) (RC2257): MQRC_WRONG_MD_VERSION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042890_.html
2258 (08D2) (RC2258): MQRC_GROUP_ID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042900_.html
2259 (08D3) (RC2259): MQRC_INCONSISTENT_BROWSE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042910_.html
2260 (08D4) (RC2260): MQRC_XQH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042920_.html
2261 (08D5) (RC2261): MQRC_SRC_ENV_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042930_.html
2262 (08D6) (RC2262): MQRC_SRC_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042940_.html
2263 (08D7) (RC2263): MQRC_DEST_ENV_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042950_.html
2264 (08D8) (RC2264): MQRC_DEST_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042960_.html
2265 (08D9) (RC2265): MQRC_TM_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042970_.html
2266 (08DA) (RC2266): MQRC_CLUSTER_EXIT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042980_.html
2267 (08DB) (RC2267): MQRC_CLUSTER_EXIT_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042990_.html
2268 (08DC) (RC2268): MQRC_CLUSTER_PUT_INHIBITED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043000_.html
2269 (08DD) (RC2269): MQRC_CLUSTER_RESOURCE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043010_.html
2270 (08DE) (RC2270): MQRC_NO_DESTINATIONS_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043020_.html
2271 (08DF) (RC2271): MQRC_CONN_TAG_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043030_.html
2272 (08E0) (RC2272): MQRC_PARTIALLY_CONVERTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043040_.html
2273 (08E1) (RC2273): MQRC_CONNECTION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043050_.html
2274 (08E2) (RC2274): MQRC_OPTION_ENVIRONMENT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043060_.html
2277 (08E5) (RC2277): MQRC_CD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043070_.html
2278 (08E6) (RC2278): MQRC_CLIENT_CONN_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043080_.html
2279 (08E7) (RC2279): MQRC_CHANNEL_STOPPED_BY_USER,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043090_.html
2280 (08E8) (RC2280): MQRC_HCONFIG_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043100_.html
2281 (08E9) (RC2281): MQRC_FUNCTION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043110_.html
2282 (08EA) (RC2282): MQRC_CHANNEL_STARTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043120_.html
2283 (08EB) (RC2283): MQRC_CHANNEL_STOPPED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043130_.html
2284 (08EC) (RC2284): MQRC_CHANNEL_CONV_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043140_.html
2285 (08ED) (RC2285): MQRC_SERVICE_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043150_.html
2286 (08EE) (RC2286): MQRC_INITIALIZATION_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043160_.html
2287 (08EF) (RC2287): MQRC_TERMINATION_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043170_.html
2288 (08F0) (RC2288): MQRC_UNKNOWN_Q_NAME,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043180_.html
2289 (08F1) (RC2289): MQRC_SERVICE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043190_.html
2290 (08F2) (RC2290): MQRC_Q_ALREADY_EXISTS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043200_.html
2291 (08F3) (RC2291): MQRC_USER_ID_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043210_.html
2292 (08F4) (RC2292): MQRC_UNKNOWN_ENTITY,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043220_.html
2294 (08F6) (RC2294): MQRC_UNKNOWN_REF_OBJECT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043230_.html
2295 (08F7) (RC2295): MQRC_CHANNEL_ACTIVATED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043240_.html
2296 (08F8) (RC2296): MQRC_CHANNEL_NOT_ACTIVATED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043250_.html
2297 (08F9) (RC2297): MQRC_UOW_CANCELED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043260_.html
2298 (08FA) (RC2298): MQRC_FUNCTION_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043270_.html
2299 (08FB) (RC2299): MQRC_SELECTOR_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043280_.html
2300 (08FC) (RC2300): MQRC_COMMAND_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043290_.html
2301 (08FD) (RC2301): MQRC_MULTIPLE_INSTANCE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043300_.html
2302 (08FE) (RC2302): MQRC_SYSTEM_ITEM_NOT_ALTERABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043310_.html
2303 (08FF) (RC2303): MQRC_BAG_CONVERSION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043320_.html
2304 (0900) (RC2304): MQRC_SELECTOR_OUT_OF_RANGE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043330_.html
2305 (0901) (RC2305): MQRC_SELECTOR_NOT_UNIQUE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043340_.html
2306 (0902) (RC2306): MQRC_INDEX_NOT_PRESENT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043350_.html
2307 (0903) (RC2307): MQRC_STRING_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043360_.html
2308 (0904) (RC2308): MQRC_ENCODING_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043370_.html
2309 (0905) (RC2309): MQRC_SELECTOR_NOT_PRESENT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043380_.html
2310 (0906) (RC2310): MQRC_OUT_SELECTOR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043390_.html
2311 (0907) (RC2311): MQRC_STRING_TRUNCATED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043400_.html
2312 (0908) (RC2312): MQRC_SELECTOR_WRONG_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043410_.html
2313 (0909) (RC2313): MQRC_INCONSISTENT_ITEM_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043420_.html
2314 (090A) (RC2314): MQRC_INDEX_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043430_.html
2315 (090B) (RC2315): MQRC_SYSTEM_BAG_NOT_ALTERABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043440_.html
2316 (090C) (RC2316): MQRC_ITEM_COUNT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043450_.html
2317 (090D) (RC2317): MQRC_FORMAT_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043460_.html
2318 (090E) (RC2318): MQRC_SELECTOR_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043470_.html
2319 (090F) (RC2319): MQRC_ITEM_VALUE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043480_.html
2320 (0910) (RC2320): MQRC_HBAG_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043490_.html
2321 (0911) (RC2321): MQRC_PARAMETER_MISSING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043500_.html
2322 (0912) (RC2322): MQRC_CMD_SERVER_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043510_.html
2323 (0913) (RC2323): MQRC_STRING_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043520_.html
2324 (0914) (RC2324): MQRC_INQUIRY_COMMAND_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043530_.html
2325 (0915) (RC2325): MQRC_NESTED_BAG_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043540_.html
2326 (0916) (RC2326): MQRC_BAG_WRONG_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043550_.html
2327 (0917) (RC2327): MQRC_ITEM_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043560_.html
2328 (0918) (RC2328): MQRC_SYSTEM_BAG_NOT_DELETABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043570_.html
2329 (0919) (RC2329): MQRC_SYSTEM_ITEM_NOT_DELETABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043580_.html
2330 (091A) (RC2330): MQRC_CODED_CHAR_SET_ID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043590_.html
2331 (091B) (RC2331): MQRC_MSG_TOKEN_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043600_.html
2332 (091C) (RC2332): MQRC_MISSING_WIH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043610_.html
2333 (091D) (RC2333): MQRC_WIH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043620_.html
2334 (091E) (RC2334): MQRC_RFH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043630_.html
2335 (091F) (RC2335): MQRC_RFH_STRING_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043640_.html
2336 (0920) (RC2336): MQRC_RFH_COMMAND_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043650_.html
2337 (0921) (RC2337): MQRC_RFH_PARM_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043660_.html
2338 (0922) (RC2338): MQRC_RFH_DUPLICATE_PARM,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043670_.html
2339 (0923) (RC2339): MQRC_RFH_PARM_MISSING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043680_.html
2340 (0924) (RC2340): MQRC_CHAR_CONVERSION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043690_.html
2341 (0925) (RC2341): MQRC_UCS2_CONVERSION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043700_.html
2342 (0926) (RC2342): MQRC_DB2_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043710_.html
2343 (0927) (RC2343): MQRC_OBJECT_NOT_UNIQUE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043720_.html
2344 (0928) (RC2344): MQRC_CONN_TAG_NOT_RELEASED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043730_.html
2345 (0929) (RC2345): MQRC_CF_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043740_.html
2346 (092A) (RC2346): MQRC_CF_STRUC_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043750_.html
2347 (092B) (RC2347): MQRC_CF_STRUC_LIST_HDR_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043760_.html
2348 (092C) (RC2348): MQRC_CF_STRUC_AUTH_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043770_.html
2349 (092D) (RC2349): MQRC_CF_STRUC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043780_.html
2350 (092E) (RC2350): MQRC_CONN_TAG_NOT_USABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043790_.html
2351 (092F) (RC2351): MQRC_GLOBAL_UOW_CONFLICT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043800_.html
2352 (0930) (RC2352): MQRC_LOCAL_UOW_CONFLICT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043810_.html
2353 (0931) (RC2353): MQRC_HANDLE_IN_USE_FOR_UOW,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043820_.html
2354 (0932) (RC2354): MQRC_UOW_ENLISTMENT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043830_.html
2355 (0933) (RC2355): MQRC_UOW_MIX_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043840_.html
2356 (0934) (RC2356): MQRC_WXP_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043850_.html
2357 (0935) (RC2357): MQRC_CURRENT_RECORD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043860_.html
2358 (0936) (RC2358): MQRC_NEXT_OFFSET_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043870_.html
2359 (0937) (RC2359): MQRC_NO_RECORD_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043880_.html
2360 (0938) (RC2360): MQRC_OBJECT_LEVEL_INCOMPATIBLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043890_.html
2361 (0939) (RC2361): MQRC_NEXT_RECORD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043900_.html
2362 (093A) (RC2362): MQRC_BACKOUT_THRESHOLD_REACHED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043910_.html
2363 (093B) (RC2363): MQRC_MSG_NOT_MATCHED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043920_.html
2364 (093C) (RC2364): MQRC_JMS_FORMAT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043930_.html
2365 (093D) (RC2365): MQRC_SEGMENTS_NOT_SUPPORTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043940_.html
2366 (093E) (RC2366): MQRC_WRONG_CF_LEVEL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043950_.html
2367 (093F) (RC2367): MQRC_CONFIG_CREATE_OBJECT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043960_.html
2368 (0940) (RC2368): MQRC_CONFIG_CHANGE_OBJECT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043970_.html
2369 (0941) (RC2369): MQRC_CONFIG_DELETE_OBJECT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043980_.html
2370 (0942) (RC2370): MQRC_CONFIG_REFRESH_OBJECT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q043990_.html
2371 (0943) (RC2371): MQRC_CHANNEL_SSL_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044000_.html
2373 (0945) (RC2373): MQRC_CF_STRUC_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044010_.html
2374 (0946) (RC2374): MQRC_API_EXIT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044020_.html
2375 (0947) (RC2375): MQRC_API_EXIT_INIT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044030_.html
2376 (0948) (RC2376): MQRC_API_EXIT_TERM_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044040_.html
2377 (0949) (RC2377): MQRC_EXIT_REASON_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044050_.html
2378 (094A) (RC2378): MQRC_RESERVED_VALUE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044060_.html
2379 (094B) (RC2379): MQRC_NO_DATA_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044070_.html
2380 (094C) (RC2380): MQRC_SCO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044080_.html
2381 (094D) (RC2381): MQRC_KEY_REPOSITORY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044090_.html
2382 (094E) (RC2382): MQRC_CRYPTO_HARDWARE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044100_.html
2383 (094F) (RC2383): MQRC_AUTH_INFO_REC_COUNT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044110_.html
2384 (0950) (RC2384): MQRC_AUTH_INFO_REC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044120_.html
2385 (0951) (RC2385): MQRC_AIR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044130_.html
2386 (0952) (RC2386): MQRC_AUTH_INFO_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044140_.html
2387 (0953) (RC2387): MQRC_AUTH_INFO_CONN_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044150_.html
2388 (0954) (RC2388): MQRC_LDAP_USER_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044160_.html
2389 (0955) (RC2389): MQRC_LDAP_USER_NAME_LENGTH_ERR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044170_.html
2390 (0956) (RC2390): MQRC_LDAP_PASSWORD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044180_.html
2391 (0957) (RC2391): MQRC_SSL_ALREADY_INITIALIZED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044190_.html
2392 (0958) (RC2392): MQRC_SSL_CONFIG_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044200_.html
2393 (0959) (RC2393): MQRC_SSL_INITIALIZATION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044210_.html
2394 (095A) (RC2394): MQRC_Q_INDEX_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044220_.html
2395 (095B) (RC2395): MQRC_CFBS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044230_.html
2396 (095C) (RC2396): MQRC_SSL_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044240_.html
2397 (095D) (RC2397): MQRC_JSSE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044250_.html
2398 (095E) (RC2398): MQRC_SSL_PEER_NAME_MISMATCH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044260_.html
2399 (095F) (RC2399): MQRC_SSL_PEER_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044270_.html
2400 (0960) (RC2400): MQRC_UNSUPPORTED_CIPHER_SUITE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044280_.html
2401 (0961) (RC2401): MQRC_SSL_CERTIFICATE_REVOKED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044290_.html
2402 (0962) (RC2402): MQRC_SSL_CERT_STORE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044300_.html
2406 (0966) (RC2406): MQRC_CLIENT_EXIT_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044310_.html
2407 (0967) (RC2407): MQRC_CLIENT_EXIT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044320_.html
2409 (0969) (RC2409): MQRC_SSL_KEY_RESET_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044330_.html
2411 (096B) (RC2411): MQRC_LOGGER_STATUS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044340_.html
2412 (096C) (RC2412): MQRC_COMMAND_MQSC,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044350_.html
2413 (096D) (RC2413): MQRC_COMMAND_PCF,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044360_.html
2414 (096E) (RC2414): MQRC_CFIF_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044370_.html
2415 (096F) (RC2415): MQRC_CFSF_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044380_.html
2416 (0970) (RC2416): MQRC_CFGR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044390_.html
2417 (0971) (RC2417): MQRC_MSG_NOT_ALLOWED_IN_GROUP,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044400_.html
2418 (0972) (RC2418): MQRC_FILTER_OPERATOR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044410_.html
2419 (0973) (RC2419): MQRC_NESTED_SELECTOR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044420_.html
2420 (0974) (RC2420): MQRC_EPH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044430_.html
2421 (0975) (RC2421): MQRC_RFH_FORMAT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044440_.html
2422 (0976) (RC2422): MQRC_CFBF_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044450_.html
2423 (0977) (RC2423): MQRC_CLIENT_CHANNEL_CONFLICT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044460_.html
2424 (0978) (RC2424): MQRC_SD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044470_.html
2425 (0979) (RC2425): MQRC_TOPIC_STRING_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044480_.html
2426 (097A) (RC2426): MQRC_STS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044490_.html
2428 (097C) (RC2428): MQRC_NO_SUBSCRIPTION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044500_.html
2429 (097D) (RC2429): MQRC_SUBSCRIPTION_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044510_.html
2430 (097E) (RC2430): MQRC_STAT_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044520_.html
2431 (097F) (RC2431): MQRC_SUB_USER_DATA_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044530_.html
2432 (0980) (RC2432): MQRC_SUB_ALREADY_EXISTS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044540_.html
2434 (0982) (RC2434): MQRC_IDENTITY_MISMATCH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044550_.html
2435 (0983) (RC2435): MQRC_ALTER_SUB_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044560_.html
2436 (0984) (RC2436): MQRC_DURABILITY_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044570_.html
2437 (0985) (RC2437): MQRC_NO_RETAINED_MSG,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044580_.html
2438 (0986) (RC2438): MQRC_SRO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044590_.html
2440 (0988) (RC2440): MQRC_SUB_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044600_.html
2441 (0989) (RC2441): MQRC_OBJECT_STRING_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044610_.html
2442 (098A) (RC2442): MQRC_PROPERTY_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044620_.html
2443 (098B) (RC2443): MQRC_SEGMENTATION_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044630_.html
2444 (098C) (RC2444): MQRC_CBD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044640_.html
2445 (098D) (RC2445): MQRC_CTLO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044650_.html
2446 (098E) (RC2446): MQRC_NO_CALLBACKS_ACTIVE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044660_.html
2448 (0990) (RC2448): MQRC_CALLBACK_NOT_REGISTERED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044670_.html
2449 (0991) (RC2449): MQRC_OPERATION_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044680_.html
2457 (0999) (RC2457): MQRC_OPTIONS_CHANGED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044690_.html
2458 (099A) (RC2458): MQRC_READ_AHEAD_MSGS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044700_.html
2459 (099B) (RC2459): MQRC_SELECTOR_SYNTAX_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044710_.html
2460 (099C) (RC2460): MQRC_HMSG_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044720_.html
2461 (099D) (RC2461): MQRC_CMHO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044730_.html
2462 (099E) (RC2462): MQRC_DMHO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044740_.html
2463 (099F) (RC2463): MQRC_SMPO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044750_.html
2464 (09A0) (RC2464): MQRC_IMPO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044760_.html
2465 (09A1) (RC2465): MQRC_PROPERTY_NAME_TOO_BIG,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q044770_.html
